Chrom	Start	End	Length	Treatment.cnt	Control.cnt	Event	logFC	pval	padj	winSta	winEnd	winFC	winP	winQ
chr15	79843701	79845500	1800	183.80;239.21;212.43	134.52;136.21;142.94	Up	0.62	1.1519914351694e-06	0.000103499308594027	79843701	79844700	0.72	2.96448251001747e-07	1.86317050986197e-05
chr15	80003701	80005400	1700	272.97;334.89;297.15	221.09;224.04;227.45	Up	0.43	4.42034416420475e-05	0.00133929637595488	80003901	80004900	0.62	1.08927980677939e-06	4.56637561105149e-05
chr15	80005001	80006100	1100	39.15;24.69;26.07	61.27;58.80;53.94	Down	-0.95	2.33042542578938e-05	0.000860263460653696	80005001	80006000	-0.94	3.37310725340748e-05	0.000752328251058865
chr15	80084401	80085500	1100	44.59;30.87;29.98	63.93;60.29;69.22	Down	-0.88	3.75682880250724e-05	0.00119969418151307	80084501	80085500	-0.87	4.51485248680943e-05	0.00094737716688354
chr15	80117201	80118800	1600	148.99;217.60;172.03	112.54;130.26;130.35	Up	0.53	1.27389892368842e-05	0.000548465131198824	80117601	80118600	0.79	1.64065936882654e-07	1.20270495111607e-05
chr15	80541101	80542100	1000	138.12;163.59;147.27	122.53;114.63;131.25	Up	0.29	3.45126523903689e-06	0.000215277866973539	80541101	80542100	0.29	3.45126523903689e-06	0.000118038401049075
chr15	82086301	82087300	1000	101.14;46.30;80.80	119.87;133.24;118.67	Down	-0.70	5.31781593611918e-06	0.00029250225656915	82086301	82087300	-0.70	5.31781593611918e-06	0.000169035533723856
chr15	82729201	82730900	1700	177.27;256.18;271.08	179.80;146.63;162.72	Up	0.53	7.48903683805936e-05	0.00185959788824186	82729501	82730500	0.63	5.4565656153477e-07	2.77982822455684e-05
chr15	82793701	82794700	1000	78.30;95.68;108.17	51.94;65.50;55.74	Up	0.70	2.41268985071817e-05	0.000879654826030327	82793701	82794700	0.70	2.41268985071817e-05	0.000578291598594011
chr15	83609801	83611000	1200	123.98;157.41;148.57	101.22;83.36;106.98	Up	0.56	0.00183948791994973	0.0361080145348237	83609801	83610800	0.66	2.06560740914222e-06	7.64062225941146e-05
chr15	84062701	84063700	1000	15.23;6.17;9.12	24.64;33.49;26.07	Down	-1.46	7.34837573901643e-05	0.00183712436528338	84062701	84063700	-1.46	7.34837573901643e-05	0.00137473582408891
chr15	84817601	84818600	1000	170.74;152.78;147.27	120.54;130.26;139.34	Up	0.27	5.20186464759864e-06	0.000288808083075389	84817601	84818600	0.27	5.20186464759864e-06	0.000166114749401882
chr15	85500901	85502400	1500	311.04;416.69;320.61	259.72;237.44;263.41	Up	0.46	5.41216909575298e-06	0.000296509549745895	85501201	85502200	0.57	9.59149509715977e-07	4.10393123898929e-05
chr15	85888001	85889000	1000	17.40;7.72;18.25	40.62;38.71;28.77	Down	-1.32	9.81049778026258e-05	0.00218354939337218	85888001	85889000	-1.32	9.81049778026258e-05	0.00171447762473804
chr15	86015401	86017000	1600	244.70;305.57;312.79	209.77;221.81;213.96	Up	0.42	0.000547901228260231	0.011178804469006	86016001	86017000	0.44	2.54270352572675e-08	3.42150963478107e-06
chr15	87374701	87375800	1100	191.41;208.34;199.40	163.16;168.22;177.10	Up	0.24	1.0455590525425e-08	4.20436551827235e-06	87374801	87375800	0.19	2.15399762756228e-08	3.07635426684049e-06
chr15	87454101	87455700	1600	168.57;217.60;186.37	143.18;130.26;120.47	Up	0.54	0.000146338907703467	0.00316504693434057	87454501	87455500	0.63	8.14093701650684e-08	7.09855430209854e-06
chr15	88563501	88565200	1700	225.12;282.42;243.71	173.14;171.94;197.78	Up	0.47	0.000206463280148068	0.00439609518855094	88564201	88565200	0.54	6.47788867537963e-06	0.000198741624560647
chr15	88649801	88650800	1000	139.21;165.13;159.00	121.20;128.77;140.24	Up	0.25	1.83621081037735e-05	0.000721557678787562	88649801	88650800	0.25	1.83621081037735e-05	0.000462346893701127
chr15	88693401	88694500	1100	159.87;179.02;175.94	133.19;124.30;134.85	Up	0.39	0.00631950962501193	0.1212327233204	88693401	88694400	0.41	5.92216367487449e-08	5.58733884022669e-06
chr15	89364001	89365500	1500	56.55;20.06;50.83	86.57;77.41;75.52	Down	-0.91	1.80050476930585e-06	0.000136908217415163	89364201	89365200	-1.14	1.98293071479065e-06	7.39665223871509e-05
chr15	91991601	91992600	1000	29.36;10.80;26.07	61.93;50.61;48.55	Down	-1.28	6.19887019242021e-05	0.00166061606964548	91991601	91992600	-1.28	6.19887019242021e-05	0.00121220399258574
chr15	93105801	93106900	1100	45.68;26.24;31.28	73.92;63.27;61.13	Down	-0.94	9.23611119760119e-05	0.00210207779907334	93105901	93106900	-0.98	1.5035341784082e-05	0.000392891978557165
chr15	93166401	93167400	1000	197.93;197.54;145.97	132.52;118.35;127.66	Up	0.52	4.25858738821066e-05	0.00130171344977793	93166401	93167400	0.52	4.25858738821066e-05	0.000903134523527441
chr15	93425301	93426700	1400	221.86;220.69;200.71	191.12;191.29;188.79	Up	0.17	1.64074700477706e-05	0.000663516134987048	93425401	93426400	0.21	5.01222929359283e-09	1.79662664011775e-06
chr15	94458901	94460700	1800	155.52;223.78;174.64	125.20;136.96;134.85	Up	0.48	8.4752701882295e-05	0.00200702538968605	94458901	94459900	0.60	6.50598632012603e-07	3.06703648896048e-05
chr15	96115301	96116300	1000	177.27;246.92;234.59	153.83;153.33;165.42	Up	0.48	4.04331112063674e-05	0.00126294012062242	96115301	96116300	0.48	4.04331112063674e-05	0.000869500830708891
chr15	96116601	96118400	1800	203.37;257.73;233.29	155.16;169.71;160.92	Up	0.52	1.44020515365763e-05	0.00060313869620012	96117101	96118100	0.72	2.75782249887691e-07	1.75736274048701e-05
chr15	96290501	96292000	1500	218.60;266.99;248.93	193.79;200.22;181.60	Up	0.35	0.00586806268869765	0.112676597329847	96290601	96291600	0.61	2.15163296476239e-06	7.89578011722366e-05
chr15	96529401	96530400	1000	158.78;231.49;194.19	138.52;131.75;141.14	Up	0.51	3.24006457240105e-05	0.00108661533975471	96529401	96530400	0.51	3.24006457240105e-05	0.000730920449126943
chr15	97077601	97078900	1300	105.49;174.39;135.54	81.91;83.36;102.49	Up	0.63	3.84393200758481e-05	0.00121625650030671	97077901	97078900	0.75	1.22532556103973e-05	0.000332137003188112
chr15	97615001	97616000	1000	142.47;163.59;151.18	115.21;119.09;133.05	Up	0.32	1.68390556198856e-06	0.000132179225879467	97615001	97616000	0.32	1.68390556198856e-06	6.48781400618066e-05
chr15	97660901	97662700	1800	212.07;237.66;235.89	167.15;145.14;153.73	Up	0.56	1.69809252834099e-10	4.87742149582862e-07	97661301	97662300	0.67	1.37355912305105e-10	2.89637239269511e-07
chr15	97975001	97976000	1000	137.03;155.87;153.79	123.86;125.05;111.48	Up	0.31	1.09011182483559e-05	0.000489699040792197	97975001	97976000	0.31	1.09011182483559e-05	0.000300632770876224
chr15	98364601	98365600	1000	19.58;18.52;7.82	37.29;39.45;33.26	Down	-1.26	1.1584056712158e-05	0.000512047450271247	98364601	98365600	-1.26	1.1584056712158e-05	0.000316483153630711
chr15	98439401	98440700	1300	114.19;168.22;138.15	99.22;78.90;100.69	Up	0.59	0.000344091782008117	0.00714723842889277	98439601	98440600	0.67	4.65972590048951e-06	0.000151251196979996
chr15	98592601	98593600	1000	184.88;209.89;226.77	175.14;167.47;173.51	Up	0.27	1.38011254528038e-08	5.01416678951075e-06	98592601	98593600	0.27	1.38011254528038e-08	2.45328332190655e-06
chr15	98603201	98604200	1000	7.61;4.63;6.52	21.31;22.33;19.78	Down	-1.76	4.11095790047115e-06	0.000244989430678726	98603201	98604200	-1.76	4.11095790047115e-06	0.000135887992275909
chr15	98701401	98702500	1100	181.62;214.52;268.48	156.50;145.89;174.41	Up	0.48	8.93096757752382e-05	0.00205819522187156	98701501	98702500	0.51	2.42017631532967e-05	0.000579415390915169
chr15	98823701	98824800	1100	22.84;9.26;14.34	37.96;36.47;38.66	Down	-1.28	2.24759693466857e-05	0.000838657385946874	98823801	98824800	-1.40	5.28340829548568e-06	0.000168229697676356
chr15	98956401	98957700	1300	199.02;277.79;222.86	177.14;180.87;177.10	Up	0.39	0.00376569267048874	0.0730526740170037	98956601	98957600	0.49	4.08956850176056e-06	0.000135397080900015
chr15	99054801	99055800	1000	146.82;149.70;130.33	88.57;100.48;104.28	Up	0.54	2.1848306223028e-05	0.000820410831500791	99054801	99055800	0.54	2.1848306223028e-05	0.00053355728015647
chr15	99125101	99126300	1200	138.12;182.11;178.55	115.21;104.95;122.26	Up	0.54	5.76034197759938e-05	0.00159080664347031	99125201	99126200	0.57	1.75042046076219e-05	0.000444246902118437
chr15	99868601	99869700	1100	158.78;169.76;161.61	134.52;120.58;127.66	Up	0.36	2.81495278600648e-06	0.000187443270885557	99868601	99869600	0.44	3.28548841307208e-08	3.88795311693198e-06
chr15	100445501	100447200	1700	246.87;307.11;276.30	208.44;212.88;212.16	Up	0.39	0.00215976786908158	0.0422946882277168	100446101	100447100	0.46	5.21504675210655e-10	4.98744830431266e-07
chr15	100700601	100702600	2000	256.66;265.44;265.87	174.48;197.99;191.49	Up	0.48	1.75887874841837e-10	4.87742149582862e-07	100701101	100702100	0.68	1.52169777414032e-10	2.89637239269511e-07
chr15	100907901	100909600	1700	113.10;125.01;121.21	85.24;93.04;70.12	Up	0.53	0.00553296287187185	0.106390091098973	100908201	100909200	0.79	5.41986337512827e-07	2.76454988226048e-05
chr15	101004101	101005100	1000	146.82;226.86;183.76	126.53;132.49;136.65	Up	0.49	7.00341516458065e-06	0.000357666398627129	101004101	101005100	0.49	7.00341516458065e-06	0.000211728065172702
chr15	101965601	101966600	1000	151.17;165.13;142.06	131.19;128.02;128.56	Up	0.24	2.02720975049692e-05	0.000777833986417104	101965601	101966600	0.24	2.02720975049692e-05	0.000503633516385175
chr15	102236201	102238100	1900	105.49;158.96;164.21	84.57;93.79;80.91	Up	0.73	2.97518258423739e-07	3.89956051499823e-05	102237001	102238000	0.89	7.34823904162791e-08	6.5987578211494e-06
chr15	103070301	103072000	1700	64.17;26.24;39.10	103.22;87.83;82.71	Down	-1.08	0.000100329820805024	0.00221388413324587	103070401	103071400	-1.11	3.94864235573764e-06	0.000131678638558729
chr15	103343601	103344700	1100	14.14;4.63;7.82	19.98;26.80;23.37	Down	-1.40	0.000161760956451682	0.00348042352951468	103343701	103344700	-1.47	8.50414211556346e-05	0.00154011612655185
chr16	4213201	4214400	1200	171.83;243.84;187.67	155.16;132.49;142.04	Up	0.49	7.77128489076625e-05	0.00191134844183941	4213401	4214400	0.57	1.05065135933806e-05	0.000291076107030527
chr16	4878301	4879300	1000	76.13;23.15;56.04	82.58;86.34;97.09	Down	-0.78	8.16754535839086e-05	0.00196241376510613	4878301	4879300	-0.78	8.16754535839086e-05	0.00149023521433406
chr16	4938601	4939600	1000	127.24;115.75;126.42	141.18;146.63;156.43	Down	-0.27	1.19588343031453e-05	0.000526366630358843	4938601	4939600	-0.27	1.19588343031453e-05	0.000325434296430796
chr16	5203101	5204100	1000	139.21;158.96;148.57	123.20;136.96;130.35	Up	0.19	4.6570937022748e-05	0.00139039774713765	5203101	5204100	0.19	4.6570937022748e-05	0.000970747392857663
chr16	7149901	7150900	1000	10.88;1.54;6.52	19.98;20.10;26.07	Down	-1.80	1.71843463424758e-05	0.000684366593089097	7149901	7150900	-1.80	1.71843463424758e-05	0.000437725250192288
chr16	8738401	8739400	1000	129.42;146.61;100.35	76.58;83.36;91.70	Up	0.58	3.67785354285146e-05	0.00118360014015402	8738401	8739400	0.58	3.67785354285146e-05	0.000808113199139638
chr16	8829901	8831300	1400	234.91;331.80;269.78	215.76;195.01;213.96	Up	0.42	0.000152269952883991	0.00328988884118368	8830201	8831200	0.44	1.20394012285494e-05	0.000327196797955419
chr16	10542001	10543800	1800	181.62;229.95;220.25	157.83;172.68;167.21	Up	0.34	0.0237738227943743	0.447778168484491	10542001	10543000	0.39	3.90117857047882e-07	2.26581600565529e-05
chr16	13256001	13257200	1200	200.11;228.41;231.98	185.13;180.13;181.60	Up	0.27	0.000930974375749471	0.0185558694392645	13256101	13257100	0.32	5.59881374864223e-09	1.8259186444194e-06
chr16	13359001	13360000	1000	44.59;23.15;23.46	55.94;61.04;60.23	Down	-0.96	5.56043466343496e-05	0.00156242932761295	13359001	13360000	-0.96	5.56043466343496e-05	0.00111580466516545
chr16	13360701	13362300	1600	28.28;10.80;16.94	53.28;58.06;41.35	Down	-1.45	6.43508233011042e-05	0.00169439440526709	13361001	13362000	-1.49	8.45797432560596e-06	0.000245430867372549
chr16	13902401	13903400	1000	151.17;177.48;160.30	123.86;120.58;126.76	Up	0.40	7.81421588600519e-08	1.49837589614149e-05	13902401	13903400	0.40	7.81421588600519e-08	6.87153277211386e-06
chr16	16302601	16304100	1500	189.23;172.85;170.73	160.49;169.71;156.43	Up	0.13	4.09848851456469e-07	4.92032455931131e-05	16303001	16304000	0.27	7.12628079234789e-06	0.00021465912571452
chr16	17233801	17234800	1000	138.12;162.04;159.00	121.87;110.16;106.98	Up	0.44	8.61240691334929e-05	0.00202624314619323	17233801	17234800	0.44	8.61240691334929e-05	0.00155315942032116
chr16	17404401	17405400	1000	17.40;9.26;15.64	35.29;28.28;37.76	Down	-1.26	8.85302428528159e-05	0.00204846122819996	17404401	17405400	-1.26	8.85302428528159e-05	0.00158049379244738
chr16	17508501	17509500	1000	132.68;109.57;118.60	158.49;142.17;151.03	Down	-0.32	4.57450485016559e-06	0.000264249430800779	17508501	17509500	-0.32	4.57450485016559e-06	0.00014895191972025
chr16	17759201	17760200	1000	138.12;145.07;164.21	122.53;136.21;133.05	Up	0.19	3.40342967110023e-05	0.00112207932418689	17759201	17760200	0.19	3.40342967110023e-05	0.000756646538473588
chr16	17796501	17797600	1100	31.54;27.78;24.76	14.65;12.65;12.59	Up	1.08	6.69592278903569e-05	0.00174180884409532	17796601	17797600	1.08	6.69592278903569e-05	0.00128334905171809
chr16	17927001	17928000	1000	137.03;162.04;160.30	126.53;121.33;105.18	Up	0.38	2.99962426240113e-05	0.00103926911872749	17927001	17928000	0.38	2.99962426240113e-05	0.000692074535633671
chr16	18348201	18349300	1100	144.64;165.13;144.66	122.53;117.60;124.96	Up	0.32	2.35515688447842e-06	0.000164053599312181	18348201	18349200	0.32	4.24293860210439e-06	0.000139582232741827
chr16	20497901	20499000	1100	44.59;21.61;27.37	60.60;61.04;63.83	Down	-0.99	3.21414897753348e-05	0.00108230587277627	20498001	20499000	-0.99	3.21414897753348e-05	0.00072626089662565
chr16	20672301	20674300	2000	207.72;297.85;282.81	168.48;180.13;173.51	Up	0.59	8.59763897810917e-07	8.53949667135073e-05	20673101	20674100	0.79	2.60692852061504e-07	1.69444802468932e-05
chr16	21693901	21695400	1500	282.76;279.33;263.26	241.74;245.63;225.65	Up	0.21	9.58935173816047e-09	3.96040097217128e-06	21694401	21695400	0.37	1.30846404498482e-08	2.40862061400806e-06
chr16	21845801	21847100	1300	36.98;10.80;16.94	53.94;43.17;49.44	Down	-1.18	2.09903040728399e-05	0.000799794309189404	21845801	21846800	-1.21	8.06580823551259e-06	0.000235924890888743
chr16	22438701	22440300	1600	201.20;208.34;202.01	151.17;144.40;172.61	Up	0.39	0.000582429624449402	0.0118308338329796	22439201	22440200	0.57	9.00882890021858e-08	7.56967754340138e-06
chr16	22857801	22858800	1000	154.43;146.61;144.66	127.19;131.75;125.86	Up	0.21	6.39066406131981e-05	0.00168558032116007	22857801	22858800	0.21	6.39066406131981e-05	0.0012356727412704
chr16	24393101	24394900	1800	164.22;229.95;217.65	140.51;139.93;126.76	Up	0.59	2.69049723481951e-06	0.000181195145482528	24393801	24394800	0.83	1.29169088777805e-07	9.9626169813764e-06
chr16	28446001	28447500	1500	165.31;240.75;195.49	142.51;159.29;154.63	Up	0.40	0.000832201233981781	0.0166754284997859	28446501	28447500	0.55	1.11446361905764e-05	0.000306296311706232
chr16	30063401	30064600	1200	87.00;131.18;117.30	71.92;72.94;72.82	Up	0.62	1.60079124521848e-05	0.000654507125315491	30063601	30064600	0.63	5.73714855557535e-05	0.00113967011450753
chr16	30069301	30070800	1500	45.68;81.79;56.04	27.97;23.07;39.56	Up	1.02	0.000181480724489669	0.00388654014835218	30069401	30070400	1.24	2.38287037801169e-06	8.57460689109366e-05
chr16	31200301	31201500	1200	206.63;225.32;220.25	179.80;201.71;187.89	Up	0.20	1.64782859759299e-05	0.000663951450646771	31200501	31201500	0.27	1.5993447135412e-08	2.59384896781649e-06
chr16	31428701	31429900	1200	224.03;251.55;229.38	219.09;206.18;205.87	Up	0.16	0.550085465857642	1	31428701	31429700	0.15	5.622487784952e-08	5.41563253667772e-06
chr16	31947101	31948900	1800	224.03;202.17;173.34	221.09;227.76;247.22	Down	-0.22	0.965695589200979	1	31947901	31948900	-0.14	9.6763540593844e-09	2.15868515117684e-06
chr16	32246601	32247600	1000	157.69;162.04;151.18	132.52;113.88;126.76	Up	0.34	4.66666533370606e-05	0.00139043432835391	32246601	32247600	0.34	4.66666533370606e-05	0.000971276104479587
chr16	32332001	32333600	1600	179.44;251.55;183.76	152.50;171.20;152.83	Up	0.37	0.0029520417187726	0.0574566089793814	32332601	32333600	0.52	2.91750645113525e-05	0.000677718913029275
chr16	32430501	32431600	1100	205.55;171.30;195.49	182.47;170.45;167.21	Up	0.14	0.830014241237157	1	32430501	32431500	0.17	1.35705985117745e-08	2.43966806590982e-06
chr16	32643301	32645200	1900	237.08;321.00;246.32	177.81;180.87;186.99	Up	0.56	2.43307994175798e-06	0.000167599095945293	32643401	32644400	0.73	1.12108296531347e-08	2.1799537210025e-06
chr16	32877401	32879000	1600	230.56;242.29;254.14	191.12;211.39;208.57	Up	0.25	0.0547840022102408	1	32877401	32878400	0.27	9.52569977867519e-09	2.15868515117684e-06
chr16	32913901	32915000	1100	191.41;182.11;190.28	167.82;157.80;174.41	Up	0.17	1.21971271681878e-08	4.63468452341287e-06	32914001	32915000	0.21	2.44671354347261e-07	1.62661286586755e-05
chr16	32914701	32915700	1000	32.63;12.35;26.07	56.60;46.15;47.65	Down	-1.08	4.56479333152968e-05	0.00137401606253849	32914701	32915700	-1.08	4.56479333152968e-05	0.000956320739531089
chr16	33184701	33186000	1300	147.91;154.33;172.03	122.53;114.63;120.47	Up	0.41	6.72322746437126e-07	7.14006756716228e-05	33184901	33185900	0.50	5.46445047310251e-08	5.3426084509789e-06
chr16	33185901	33186900	1000	22.84;21.61;32.58	48.61;55.82;44.95	Down	-0.96	3.47775230693349e-05	0.00113956918551085	33185901	33186900	-0.96	3.47775230693349e-05	0.000770687774470686
chr16	33684201	33685500	1300	134.86;163.59;135.54	87.24;93.04;107.88	Up	0.59	5.82146495323515e-05	0.00159975541064158	33684201	33685200	0.64	3.31357217864965e-05	0.000741445340331232
chr16	34572401	34574400	2000	319.74;375.02;320.61	241.07;238.93;272.40	Up	0.43	1.58744784273431e-07	2.519115507677e-05	34573201	34574200	0.66	6.46588642673557e-07	3.06411995449123e-05
chr16	35154001	35155800	1800	218.60;276.25;235.89	168.48;182.36;172.61	Up	0.48	6.66015167096229e-05	0.0017381862754122	35154301	35155300	0.58	9.58935676252391e-08	7.95935828437305e-06
chr16	35156301	35157300	1000	131.59;109.57;129.02	145.17;145.14;140.24	Down	-0.22	4.18371491843601e-05	0.0012903055078154	35156301	35157300	-0.22	4.18371491843601e-05	0.000890941026733202
chr16	35158101	35159500	1400	47.85;27.78;36.49	79.25;75.18;95.29	Down	-1.16	4.06352928276498e-06	0.00024349262882634	35158401	35159400	-1.26	1.22995616615767e-06	5.02885730403933e-05
chr16	35983501	35984600	1100	162.04;226.86;208.53	139.18;139.19;142.04	Up	0.51	5.91387307239067e-05	0.00161570445192795	35983601	35984600	0.52	4.46434379047e-05	0.000938123749942599
chr16	37539301	37540300	1000	116.37;101.86;100.35	143.18;128.02;127.66	Down	-0.32	1.8240050130071e-09	1.76278403638295e-06	37539301	37540300	-0.32	1.8240050130071e-09	1.13801808564832e-06
chr16	37653101	37654100	1000	21.75;12.35;13.03	33.96;48.38;36.86	Down	-1.34	7.17747515734869e-05	0.00181487586121531	37653101	37654100	-1.34	7.17747515734869e-05	0.00134941745831624
chr16	43508301	43509300	1000	14.14;3.09;3.91	21.98;20.84;24.27	Down	-1.67	5.60107047754486e-05	0.00156958820730009	43508301	43509300	-1.67	5.60107047754486e-05	0.00112178499535277
chr16	44172801	44174400	1600	160.96;231.49;215.04	161.82;148.87;142.94	Up	0.42	0.00103760167602741	0.0206116960276755	44173001	44174000	0.53	4.48874509127234e-06	0.00014662053958227
chr16	46496001	46497800	1800	229.47;245.38;226.77	168.48;154.82;158.22	Up	0.54	1.28233654452824e-10	4.87742149582862e-07	46496401	46497400	0.68	2.13276795191386e-07	1.46980005045538e-05
chr16	48993701	48994700	1000	182.71;189.82;175.94	161.82;157.80;165.42	Up	0.18	2.33850364144694e-07	3.25521151235188e-05	48993701	48994700	0.18	2.33850364144694e-07	1.57489664750324e-05
